Date,AAPL,AMZN,CAT,CVX,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PFE,PG,V,XOM
2022-09-20,154.31216430664062,122.19000244140625,167.9882049560547,136.71678161621094,100.44721221923828,149.62265014648438,106.62274932861328,54.34684753417969,145.1949005126953,236.12319946289062,13.160188674926758,37.31670379638672,126.57245635986328,187.35879516601562,82.71353149414062
2022-09-21,151.1846466064453,118.54000091552734,162.28759765625,135.6057586669922,98.59994506835938,148.08985900878906,103.54825592041016,53.89320373535156,141.24923706054688,232.7145233154297,13.245087623596191,36.60820770263672,124.94313049316406,182.43264770507812,81.38030242919922
2022-09-22,150.2208251953125,117.30999755859375,160.96629333496094,135.5007781982422,99.45405578613281,150.7200469970703,102.36998748779297,53.76618194580078,141.9449462890625,234.6915283203125,12.545927047729492,37.149993896484375,125.38496398925781,181.23281860351562,81.04029846191406
2022-09-23,147.94886779785156,113.77999877929688,155.01084899902344,126.64761352539062,98.06365203857422,151.2097930908203,100.46453094482422,53.167362213134766,139.5497283935547,231.71139526367188,12.500981330871582,36.7415771484375,124.80503845214844,179.44772338867188,76.7274398803711
2022-09-26,148.2832794189453,115.1500015258789,153.4818572998047,123.31456756591797,97.4975357055664,150.28469848632812,98.30133056640625,52.50503921508789,135.53445434570312,231.25369262695312,12.213326454162598,36.533199310302734,124.92472076416016,176.16038513183594,75.14369201660156
2022-09-27,149.2569580078125,114.41000366210938,153.31201171875,123.36703491210938,96.83213806152344,149.5954132080078,97.43606567382812,51.15317916870117,133.5765380859375,230.24082946777344,12.398104667663574,36.749916076660156,121.49113464355469,173.50706481933594,76.71849060058594
2022-09-28,147.36862182617188,118.01000213623047,158.33306884765625,127.53118896484375,99.36467742919922,150.88333129882812,99.40594482421875,51.69755172729492,140.7423553466797,234.7792205810547,12.72071647644043,37.03330612182617,121.49113464355469,174.7849578857422,79.51020812988281
2022-09-29,140.12997436523438,114.80000305175781,156.5775604248047,126.64761352539062,96.752685546875,149.22357177734375,97.72142028808594,51.325557708740234,135.57421875,231.3023681640625,12.20533561706543,36.808258056640625,118.4718017578125,175.64337158203125,79.34915924072266
2022-09-30,135.9206085205078,113.0,154.8598175048828,125.68531036376953,94.99481964111328,148.1623992919922,96.19335174560547,50.8265495300293,134.8486785888672,226.82237243652344,12.124431610107422,36.4748420715332,116.2165298461914,173.29249572753906,78.12329864501953
2022-10-03,140.10047912597656,115.87999725341797,161.60804748535156,132.73635864257812,97.9643325805664,148.01727294921875,99.1666259765625,51.39813995361328,137.7607421875,234.45779418945312,12.496984481811523,36.791587829589844,118.29690551757812,177.19439697265625,82.24823760986328
2022-10-04,143.6903076171875,121.08999633789062,169.53602600097656,137.8977813720703,100.94377899169922,150.21214294433594,103.80599212646484,51.516090393066406,139.42050170898438,242.38540649414062,13.151200294494629,37.05831527709961,119.76055908203125,181.09625244140625,85.24576568603516
2022-10-05,143.9853515625,120.94999694824219,168.35629272460938,138.68515014648438,100.73521423339844,149.74957275390625,102.52432250976562,51.026153564453125,138.1284637451172,242.69703674316406,13.193150520324707,36.7749137878418,118.93206787109375,183.0667266845703,88.69065856933594
